Average User Rating,User Rating Count,Age Rating,game_id
,,9+,1bd0b974-391d-427c-84ef-dfd0ed18b517
5.0,5.0,4+,e1575f2f-3a63-4a93-8af6-59f3a54b6498
,,4+,27679601-0bf9-45ab-8e2d-bd7f0ef7b1f8
4.0,80.0,9+,1dc86ad1-4374-47b4-b0dc-8c4c2b5216bc
,,4+,dfcaf5bb-095a-491a-baed-2cf5e1897332
,,4+,b5133c56-02b1-4ee0-89e7-ed61a31101a3
4.0,145.0,12+,a730422a-f5e6-4676-bc4d-1476630069d3
4.5,19.0,4+,87474279-7a2d-4af0-b440-1ad1824713c6
,,12+,6f4952f6-f9bc-4d62-9fdb-002e8df5d88d
,,4+,64da7bac-6527-4cf0-bade-221b149f6428
4.0,446.0,4+,3b926e8f-8fb5-4484-b7bb-d30b9d1de31a
4.5,6.0,4+,6c272323-8b7d-47d3-94cd-e6f59470c660
3.5,8.0,4+,0cd41122-6d25-4abb-bcdf-c7470a9c5061
,,4+,d619a945-a919-4943-812a-4a7da863ede4
4.5,801.0,9+,81c880ba-7a62-4a5c-bced-12dde4ad70fb
4.5,463.0,4+,645ae07a-0e26-4bbe-9f28-a51215f2c89a
1.5,5.0,4+,1ea13cdc-0508-453a-a29f-d3c70867cf00
3.5,5.0,4+,e18ed4cb-9c84-4697-a0a3-c1889e464126
4.0,9.0,4+,6e1a43bb-1cf2-467a-a130-3fd9bde0b335
,,4+,e892d8a3-5ff4-4e1a-8397-82ecc53f8263
,,4+,833405d6-32a9-4caa-a886-d8e3b05a1641
4.5,404.0,4+,4373c94b-e7ab-40cc-b8b5-b15450831896
2.5,15.0,4+,a4ffafc3-2407-48ac-84c0-06c60f915c24
4.0,18.0,4+,053db179-a789-47f3-9c21-7669c50bf4f7
,,17+,9205c3bf-a4c2-42d2-baa5-c3f90ea5edef
4.5,60.0,4+,e71c2aed-8ae2-40a8-abd6-2bbab3a2dd66
,,9+,503f5bd3-e948-47e9-a38f-55da9718aa37
,,9+,f30baf5b-57b0-43e3-b8a2-e16947445731
4.5,15.0,4+,898dd046-9161-4732-a799-d9f34633c3fc
4.5,12.0,9+,c4855584-e99e-4c58-835f-2ac7a614e9fb
4.5,1204.0,4+,a0e86f80-fc58-463a-9b19-81a9b38c3683
4.0,129.0,4+,6197f6fb-84cc-4183-8b78-22e84c09b51e
4.0,14.0,4+,5435e742-3455-4aa9-adcb-053bebebb556
,,4+,8394dfd8-5995-4770-886a-c3c7cbc056cb
4.5,95.0,9+,c2a734fc-2cbc-4ce6-ba4d-a9a0c15cf42e
,,4+,b3988541-8b9a-4f85-a280-fc023b0166fd
3.5,6.0,4+,2cc9158a-3014-4294-a7ae-d273a67c9ddd
4.5,23.0,9+,55301099-a8e6-4c95-a470-1ef109bc555a
4.5,3528.0,12+,8fdeaa2a-ba4d-474f-b349-da7888f9eac5
,,9+,8dd2626e-6a8f-488c-a6f8-e501ebc4faa6
,,4+,63457aa5-7d93-42fe-ab8f-e31972561067
,,4+,7cbf6cce-e3d9-47a4-95b3-615b619e444d
,,4+,824b8529-da81-4d2e-bf5b-0b2c1ddfa78e
,,4+,68189f0d-ac4c-4976-bf14-51384ea9c45b
4.5,63.0,4+,666420a3-128a-4890-a50d-42e8ceac5240
,,4+,0001ebbd-1b68-4a07-9fb1-8f07cacffd0d
,,9+,a37c4c11-b5f6-4fd3-8efe-50a6922de795
,,17+,fdce5177-c4d2-41f9-a3e0-22cc3047b548
4.0,86.0,9+,6d0baee0-619e-4ef4-8cc3-59362ced40dc
,,4+,f7f1a2ce-517a-450f-a466-3e37be91005d
,,4+,653ad549-37b1-4490-8c1e-550ea09df2b6
,,4+,49aa7c0e-6cb1-44ab-bce8-a08008948171
,,4+,ef946961-44ff-450a-b220-8afb25fb0221
,,4+,5b56e52e-d004-4b6b-8578-3bced7580569
,,9+,0ffe59c3-ccb7-476b-85ed-bec91728863b
4.5,191.0,4+,f522184b-f4f0-4600-ba6c-6871623e669e
4.5,2614.0,12+,b05000e7-a540-44ec-8023-63e6c4fb572c
5.0,180.0,4+,3ec941d5-c882-48c5-bf80-b1651fc6502b
4.5,157.0,4+,8709255a-72d1-4818-af90-e7449d1cfad0
,,4+,cc87962b-dff4-429c-9540-e3e6da0d85f6
3.5,195.0,4+,559a4dc0-1e7b-4dd8-9e0c-2e1201b8cd43
5.0,55.0,9+,f27d3fe0-f534-443c-95ed-1376f395cec6
4.5,68.0,12+,0bc3afe8-1ef3-44cc-8f44-1e1a5e698739
,,12+,929b705f-a948-4b9a-ac0b-75f9038ebdc9
,,4+,56022319-4de3-489c-b5cf-bcb17eafa1bf
4.5,2695.0,4+,0d922ba5-aaac-4e14-8fcf-00df4d4d3179
,,4+,cb83a89c-a8c3-411e-a95c-edea03496e56
4.5,7.0,4+,411dbbfa-57a3-4a03-9fee-162e49cf28b5
,,4+,c6785612-0b98-4eec-ae18-bbd80c5117ab
3.5,266.0,4+,37057698-c16c-4a51-817b-c630d2c1c04d
3.5,54.0,12+,2766a6a9-3338-4922-95d8-68491ab5134b
,,4+,91117f04-83ef-4c20-ab0f-70acf404a845
,,9+,2033083b-a718-4dc2-a07c-7558a68bdf9e
,,4+,2bd72880-d6bc-41fa-b10c-5537db4f2a6c
4.0,422.0,12+,df6dd775-3e39-4e16-8370-68679bdef9ab
3.5,36.0,9+,85c0e044-5da4-446d-92c2-06fcedbde243
4.5,66.0,4+,e23173f7-3015-4ab2-a3b3-7b0dcf8feef5
,,4+,1dd6336f-2b14-4394-b769-1baabf44771b
,,4+,97369898-7f38-4817-98af-523ebac81770
,,4+,009519ab-7728-4f72-adf3-5e91cbe174a1
4.5,24.0,4+,fa5f7bf1-5346-44f5-91cc-ccc4c3b9ddb8
2.5,28.0,4+,cf381dc6-b0bc-452c-93fd-94fc6fc63101
4.0,2243.0,4+,1aa9d9b4-fc06-4bc2-9a43-e7c8e29dfbff
,,4+,7a6ff17b-3658-4867-9c15-fa7320950159
4.5,55.0,4+,820228d7-5f37-44e6-ab95-b7eaa09b2609
4.5,81.0,9+,1896d2fd-baa3-4530-9fa7-6905c6fbdac8
,,4+,6a8e5473-baba-40ad-9f5a-9e2de5179cef
3.5,15.0,4+,94ab042d-9157-4e0d-8bfa-2dc0d507bd2f
4.5,26.0,4+,0111c5dd-0341-4329-94b7-11cdf459d868
,,4+,12132fe9-97fc-4ec8-b07b-07598492917c
4.5,58.0,4+,3f738b64-dc90-4c85-90f5-c0ab5045b3b5
3.5,552.0,4+,1e6514a4-232e-4195-9794-89ec4e943f83
4.5,39.0,4+,55d8cdd3-3f4f-47da-bc88-a4ea3164ffc0
4.5,27508.0,9+,8caaa7f2-e2d2-4190-8c8b-c8e48f2e8dad
4.0,250.0,4+,5bc1db4f-81c3-41f7-b07f-99fed2cc1eb1
4.0,6.0,4+,ad6708cf-bf7d-45d5-94f3-3c9a5f65644e
4.0,406.0,4+,bbd4062a-c4b4-4588-806d-05015c12640d
4.0,15.0,4+,8024fcef-d7b8-42db-a9fa-8147be194ebf
,,9+,35326b42-8a27-4ad8-9912-7c897a4aa922
4.5,205014.0,12+,ec93e66f-eb95-48b1-abf5-48f3725d26c8
3.0,178.0,4+,7865d417-fb66-49f7-854e-305077a1edf5
3.0,5.0,17+,cd9edb88-2498-40e5-abe0-ddcfd8caa200
4.0,64.0,4+,787f422f-0913-458b-8f11-42feede0d60b
4.5,74.0,9+,f1eb8ea3-e189-4ad8-90b9-30e5c44347f1
,,12+,b0d50b86-0e51-4c0c-822e-839f3664a88e
2.5,49.0,4+,24fccb93-104e-456a-88a7-e1a2162b6ccf
4.0,2917.0,9+,1593d2d6-f2dc-426f-bcba-017bd8c45a08
,,4+,460dda9b-cbd2-45bf-b759-cdb8d5ba4e1f
,,4+,45e9f8e8-516c-4ef8-a784-dbd381caf56b
,,9+,d82c190c-8461-4b79-9c6d-5e7e38661d97
2.5,27.0,4+,055238df-59ac-48fe-872c-98fe4be2fddf
,,9+,82ab884c-54f1-429e-88a3-27a8e8c0c444
4.0,17.0,17+,a876ae16-3ead-4ac7-b671-cf723d9648c7
,,12+,46aa54ea-e76c-413a-be84-dca8ac2979c2
3.0,17.0,4+,f2f45870-0ab3-46e5-b2c1-697f1015a9bf
4.0,11.0,4+,20024469-7524-4296-987e-7f954f2236e5
1.5,32.0,12+,68b5c6af-506e-4c60-bbd2-fe3431e8a2b5
,,4+,396ed188-ebd8-476f-9b6a-491e23b57c50
4.5,677.0,4+,2e5b8f82-661e-4bf5-8d0c-6d5081a63838
,,4+,add9bc2e-f4ec-4d44-9038-df7e49314ffc
,,4+,c1c1172e-c639-4da2-b46e-8ce2391aab99
,,4+,bbbe5dfe-27ee-4cfb-aad1-369df33eae84
,,9+,7cf65147-e02f-48ef-b2bb-6278030a19f7
3.0,11.0,4+,909fe528-009c-440b-8018-6f0a55fc0118
,,4+,4ebfab0c-20dd-4028-a74d-0cafe690bf1c
4.0,17.0,9+,486dbd14-84f9-41c0-af33-49c0bf977d7f
,,4+,776cee28-f8ff-495a-9515-242fc68e9595
4.0,1367.0,4+,239b9157-6924-4bcb-808d-fb2edadea575
4.5,2842.0,12+,1d11912e-32cb-4600-8a47-91e866635e98
,,4+,17e5e0f5-8fc9-4d7b-91a7-7852165aec7c
4.0,10.0,12+,420ad290-fc2f-4a2b-a53e-7c42960ab410
4.5,1282.0,9+,e60c4231-06c0-4136-b5b7-cd9ec123136c
,,4+,bd107a9c-081b-45e3-9ed7-8e78c63e51e3
,,4+,425f0812-70d7-46ae-b4d9-3ecea9eef8cc
,,17+,c1781c1a-f763-4730-905d-35bb291a3f1f
,,4+,003697de-a9a0-4599-a98b-e24e9b8324da
,,4+,804c8e86-3a90-479e-89be-9e6aca5ac02b
,,4+,44f77aa6-e32b-4d96-ac96-aa2aeba5f283
3.5,61.0,12+,7b05a54d-a737-41d7-87b8-f0f2f2c24884
,,17+,d5dd363c-7357-4ed9-922e-766da9e257cc
,,4+,f45029ee-30ec-4e83-9e67-3c97270b25ef
4.0,5.0,4+,1cc5bcdd-5af3-438b-965f-004fe80afecc
,,4+,58b709f7-3636-4663-80ad-f7be635006c3
5.0,5.0,4+,9266179f-8cfe-4c83-86e3-1ceb0b762e85
,,17+,8db4584c-a350-4929-b8b7-0016caf69a26
,,9+,1b0940c2-ff89-4bb7-8aff-98c9d9eb31aa
4.5,108.0,9+,0e20beee-e339-475f-bfdb-9dce976f5a75
,,4+,f06f9c12-48cc-4850-a23f-25c6194a068d
,,9+,0a493fb1-932b-40b2-bd22-4ba3cd8472ad
,,4+,9b3d645b-c0f1-4985-a5bc-db45e7c76425
4.5,2750.0,12+,5a1ac230-162f-482a-abca-7002435a6373
4.0,7.0,4+,0901adb3-c60d-4d24-afe9-30d3b718adcc
3.5,6.0,4+,f5163bab-a456-4de1-9e03-6806e4377edd
4.5,6.0,4+,0aa676db-a2e6-47dc-9dce-f138bcedd663
,,4+,4cc56468-77a0-4cce-8a8b-d5a4a73e0d70
,,4+,1f2f2973-8f18-4a95-8eee-a7de483b363a
,,4+,0eed2b04-f8d0-4c97-9666-6737a95d1b37
4.0,117.0,4+,01b92643-6d97-4b17-a37b-bd0bdb801d9a
,,9+,f49324d5-2463-4ace-973c-b612629c0128
2.5,12.0,4+,1cf039c6-142c-40b7-908a-1951bc88fc50
,,4+,8a3c0abb-0f50-45f6-b73a-6ba168dd9548
3.5,11.0,4+,e7946676-856a-4baf-b76c-50b8db433dd9
4.5,14.0,9+,073dae5e-8044-4a15-8770-2ebe2d80b570
4.0,11.0,4+,46beba86-2004-4fcc-9f11-0236cb374f69
,,9+,77996289-61e7-45da-8588-00d4e794ca8a
,,12+,12418877-a959-45d8-a381-d5d96d7b1613
4.5,9.0,4+,94ace505-0b3b-4e3b-8a8a-127e117eefd9
4.5,1276.0,4+,c3302b03-c9cf-4673-850d-1e97e713f456
,,4+,b1568ae9-9996-4aa6-bfe3-ad12f0fb6ae4
5.0,50.0,4+,1caba4e7-1e1d-4871-8e0a-4cf2f793d143
,,4+,75848c43-d0f2-41e2-a827-e83252f3fc8d
,,4+,57ce861a-1a8e-4d78-a809-b777c4b563ba
,,4+,248ce775-141d-4f00-953c-0b149a20273a
,,12+,4ed1c2fa-47b8-41fc-861e-63afeb7b616d
,,4+,5a715637-545d-4646-9895-69272ee466ee
,,4+,278b0481-7672-47dd-b7ad-05895d616647
,,17+,26c9036d-5060-4c35-85bb-3334c21ab8bb
,,4+,70ff0da8-67fe-413a-878b-4eed65496ebf
4.5,37.0,4+,3af00ce5-1766-4c5e-8452-4e7ede890db3
2.5,319.0,4+,89e7eec4-d220-4695-84fa-132a857e6df1
4.5,763.0,12+,b49e1ff5-2779-4505-934f-738c16811ebc
,,9+,c3c48b81-2ec9-4811-9d4a-c05c003c1294
4.5,224.0,9+,ac1c3932-df40-4cab-9814-ce9a00fbbdae
,,12+,8f6495a6-c161-4e5a-887b-c43dccabc044
3.5,91.0,4+,78a0d907-e109-4475-b424-38a6d9db2cf2
4.5,348.0,9+,2af998e5-d30b-4e3b-9b4e-e7f11883100b
,,12+,1e9456da-f823-426c-ac0a-e8744eabcf69
,,4+,c50e6d11-ec28-482d-9b56-60dea931ebec
,,4+,6efe720b-eb14-4f4f-ab60-bf22abe869ec
4.0,79.0,9+,f097a19b-abcd-41ed-b7e4-2abea4bb0f76
4.5,18.0,4+,e514907e-91c4-4964-8f4d-f0e044f981c0
4.0,98.0,4+,591ff2a6-e9cf-4abd-b8d0-dc180c5032c6
,,4+,c78c7e54-640c-489e-bfdb-3e9833456ed6
4.0,894.0,12+,a57fbc8c-9d93-4ef0-99db-6959fc5cbf70
4.0,59.0,12+,548e3e0a-8c32-4feb-a804-0a4b258be6f9
,,9+,a095450c-9ec5-46ca-9d3f-89dfd7587bea
4.5,8.0,4+,48e6e2b6-ed24-49df-a2f6-54482506a94c
,,9+,c30df503-b937-458d-994f-0edccc5cea8e
,,12+,b1c672a6-0015-42d6-9b86-a838fd2dfe0a
,,4+,3cfea15a-7a56-40f9-b600-daf846d7d620
5.0,16.0,9+,000b5349-fcec-48cc-8661-faf28335665d
,,4+,b2e7f6ad-1613-4a94-8afd-aa23ac2bddcc
5.0,8.0,4+,8fe702fb-6be1-446e-91b1-0decf8073d5d
,,9+,9be955b0-ce1e-476e-89aa-4714b508f75d
2.0,7.0,12+,0baafa3a-81dd-4d45-83a4-f8a2797a2d7d
,,4+,da34034a-fb1b-4247-9a2f-aebabda4cad0
,,4+,7d4834bc-52fc-4599-938f-7e0c9e095d0c
4.0,230.0,4+,a3260cf4-a11b-4f5f-a917-e294379d6429
,,9+,efdbaf9d-8ac6-4683-b25d-69b39fdccda1
4.5,1196.0,4+,f9d4b79c-45c9-4f40-b881-9b4c6b0804c7
4.0,16.0,12+,02435164-61dc-45d9-8e6d-6bfb31d51e2d
,,4+,d77a6a95-32e1-4ffc-8221-7117e1871e67
,,4+,7428faa4-12c5-48e5-871f-4444c17b82ce
,,4+,e14ca099-297d-4683-bd67-07f6a0f39bc7
,,4+,817ed735-b112-48b0-bfa5-6304f5fd0efa
,,4+,3b432725-641a-42b4-ac7e-7e6b21b63107
,,4+,35f4651b-c4e4-4ae3-abe1-916758cf35e9
,,4+,b841fb67-f616-403a-99e2-40ce29726c1f
4.0,8.0,4+,d41f0d56-135a-4f58-aa4b-16a74cbd6cab
,,4+,b4b1791c-fb59-4aed-9068-ef514f567fba
,,4+,abad721f-9a2d-4aa7-884e-497861a70507
4.0,101209.0,4+,55d936bd-4401-45d2-b9e0-53d2e0aeaf76
3.0,6.0,17+,434309b9-fc78-473d-a636-729f1e63c724
,,4+,118f3503-d33b-44d4-a481-9873fa06c7c7
,,4+,efea186c-4aea-4ac6-8233-87f02f22b7b2
2.5,15.0,9+,d292566f-9bd5-49ca-b9ff-47b63236655f
4.0,660.0,4+,b6294ef7-2aeb-419b-9974-f00633974d96
,,4+,45317016-eda8-46a7-954b-eab3cb150e00
4.0,15.0,4+,b6c4e7c7-d656-437e-890b-2c72bd4770d5
,,4+,7fb80cd3-2575-46f7-99e6-c26a3538ac53
,,4+,e81f9b65-6892-4351-a39b-f38044e53712
,,9+,b2faedb9-9bf0-4791-90bc-1810cef4a43d
5.0,8.0,4+,a83538be-52a0-48d9-87b2-e82b3de84f57
2.0,119.0,4+,f9cbe732-518c-41d6-8bea-b363ee646075
,,4+,c25c466c-7d3c-4461-9c56-97417b2529d3
4.5,26.0,12+,7d32880f-821d-4000-b8cf-e32b317438d1
,,4+,2184ef79-887a-46c2-abfb-d621e8f3fa2f
4.0,18.0,4+,2d5d777d-c6ae-4148-95d7-6d1993e0fc63
,,9+,4536c7ca-4a99-4257-871b-fe4257f31e3b
,,4+,2e98a313-9c5b-4594-aa0a-3b9a006e4962
,,4+,fb4804b7-00ee-4da4-8897-3a61ef8a8794
,,4+,25233caa-509b-485b-8479-fca5dc4bcab4
4.5,92.0,17+,8e6fb3f5-468c-42af-87a0-f72e45621bf3
2.5,19.0,4+,5f8ca1d8-7af4-4762-9600-c1eb693a90a7
,,12+,0f1c1971-f72c-4b2c-af00-db373f4565e4
3.0,33.0,4+,b165cee9-8032-4773-af47-8dcbdc0eb8df
,,4+,d6438d4f-3ed5-4c96-877d-b5bf5156c733
4.0,13.0,12+,07bd5db0-545e-4e29-a008-e7b17784d7b7
,,12+,c5763ba6-fc1f-47bc-a73c-642bd6b47dbe
4.5,560.0,12+,c577dee3-ed05-48fb-ac5a-94eb157e5c34
,,4+,471fa481-52ff-436e-879b-4ad1f8ad5856
,,4+,1e366c98-927f-413b-adaa-b2d64501fdbd
4.0,5.0,12+,49f33c9b-4e5b-401a-b043-f550e087b40b
,,4+,1f24064b-7d36-4321-b1ac-7577aa8ab167
4.5,19.0,17+,0e0892f7-9d9c-4a7d-a736-18f2f1598fc9
4.5,403.0,4+,acc51350-b0ac-4c0b-bb8b-ba72fe643c10
,,9+,57b6c6af-3fb8-4720-997d-e83b8e94c74a
,,4+,92af29d1-e5a4-4426-bb59-8936d8836a29
4.5,16.0,4+,18d0a4f7-ee04-4522-ac2b-4aeaaea2120d
,,17+,b12d16a2-020b-49b6-80a9-daedf8a7f02b
,,12+,25ba523d-c394-4949-8a2b-43f8a36614a8
,,4+,f4001084-ab48-433e-8e14-57e400ab1743
,,4+,120fffe7-ae00-412f-9402-7834186a8dfb
3.5,11.0,4+,1955568e-a155-4295-a41a-df116f4cd5d6
,,12+,c11b52df-74a5-44cc-83b5-bbe117a75410
4.5,12.0,4+,be0e9207-2b54-496a-bddd-f1e761b5cdfe
1.0,15.0,4+,3bc5273a-0b81-40d8-b166-7b5ae4a2eeab
,,12+,b62ca458-6051-4c8b-bb52-125cf173be94
,,4+,02ed16ce-f87b-4e48-b526-239bf7d803f3
4.5,1054.0,4+,7e3881f6-93e9-4015-9114-50c7425c2015
4.5,47.0,4+,deb31fcb-1cb7-48b2-8032-f9d2138795aa
,,4+,0a9daba9-798e-490a-b689-b3dc3d390ac7
,,12+,bab3d5ab-fd7d-4f25-9929-16896d298ac8
4.5,1412.0,4+,0449d016-412e-4c2d-be13-79c6577fa20d
,,4+,e0c68d07-a919-4324-98d1-04b09aab7dbf
,,4+,bb3902d3-1071-4f6d-965e-c5abc8d3ecc2
4.5,14.0,4+,d5bf27a5-010a-41a9-9e0b-58e939d69734
,,4+,d7602206-2f78-49f5-9e68-49161ae5fe8c
4.0,9.0,9+,85310604-a336-4059-9c19-711bfab88f70
,,4+,128d5405-d028-4893-967a-2cd027a4c31a
,,17+,433220d2-12c2-4d23-857e-f8a3f034f56e
,,9+,c1e52301-e4bb-419c-b374-0d7421850819
3.5,11.0,4+,f2bebabc-8017-4130-aee4-6bfda80de601
4.0,13.0,4+,3f94f0bf-19ba-41ac-965f-b515d09726ff
2.5,21.0,4+,c9e09f37-29a5-4299-b31c-3cdc07f3aaa9
,,4+,b813298c-5ddf-4cb0-9aa6-67c402bfd15a
,,4+,2fb296e1-3884-4d6f-80f7-52ca100d31af
,,4+,31e8074c-eb96-4db2-a2b9-51b4540514bb
4.0,123.0,4+,dcdf3f33-dc80-4c72-a9bf-a517d685277c
4.5,3852.0,12+,fb42f860-9ba6-4dc3-aa24-e47e99707a3b
,,9+,84ab2706-d156-42b6-9e0c-8da9f5f35fa0
4.5,221.0,4+,23829de1-9c91-4437-95d4-9f085cf897ec
,,4+,5723cb0d-2416-402f-aa58-d263fd319598
,,4+,6dd86e17-078d-4c37-a0fe-be6c0f4db52e
3.5,82.0,4+,e18fcb42-1da4-4f94-84a0-75225f22f79c
4.0,19.0,4+,47fc4d24-86c5-45b4-8a53-a9794fbc84fa
4.5,79.0,4+,d3e429c0-c87f-4894-8002-c1662c894f19
,,9+,aebd5372-fa8c-480b-a4f4-19fc47c480f8
4.5,82.0,4+,3e448158-c898-4ffe-b519-c34bd8565807
4.5,916.0,4+,f69f22a0-9321-4129-996a-0377ed1571c4
,,4+,681b9e55-0b65-4bb7-943b-4a25d1ade107
,,4+,2b498dd1-0bc8-428a-ab2c-701cb9a987b1
,,4+,16faab90-7f51-4a72-97ed-99ae185a9b6c
4.5,17056.0,4+,445e4203-0327-45ec-a789-629404eb55e2
,,4+,e643dadb-6d85-429a-b794-c24d738594ad
3.5,32.0,4+,171d765a-7533-43bc-9520-4b194859317e
,,4+,729ee6b8-3f7c-4d93-b27f-f59cfed2e7e2
3.0,26.0,4+,60fef964-0b4b-4099-8ed4-e4ff3a6776ab
,,4+,0e666231-7ddb-4fe8-9fa8-1769f78f345b
3.5,8.0,9+,2019ffc8-3cb3-4bd7-8ce4-010f2d6d8220
3.5,14.0,4+,67939cff-9dec-40cc-9ba3-73d5117e6c55
,,4+,a452d736-d123-4027-9aa3-48a1972153ea
,,4+,726d5d0b-19d5-4197-b921-25e1670f6d29
4.5,16.0,4+,a9d73f36-23d8-4b73-9c21-6222d09345ec
4.5,7.0,9+,a3adb76a-a52b-4e77-a5b6-374936ac800f
,,4+,c1132658-6859-4f2e-abb2-fd69e3a7afc1
3.5,161.0,12+,40ff9841-a9c9-4280-874b-2786a5a4ecbe
,,12+,864d4b15-295d-4282-8f8e-29817fe29c34
,,12+,42e79921-fdcd-4b51-abde-a2a22f111702
4.0,586.0,12+,da664fcf-8871-4626-b4fc-654bb9c04cbd
2.5,12.0,9+,ad17d5e0-4466-4b1c-88a9-5ac806788523
,,4+,2cccdf05-a816-42ba-8cde-847d2db84b4a
,,4+,644dfc13-9bbc-4933-b362-ca913dd5f3b7
,,4+,07792383-d82a-4cb3-9836-4103f85aad8e
,,4+,d7d20724-e38c-4429-bb55-f895c738b390
4.0,41.0,4+,b92689df-31b4-4461-b4fc-0aa90bf33a1f
,,12+,5d17af64-6f96-4663-9a2a-bd21df702616
,,4+,30915c11-b620-4ba5-9b63-91b70eaddaac
3.5,6.0,4+,9ed8cb32-2417-46a7-9c69-ee0e564ffc8c
,,4+,c31c7e81-ec46-4749-919c-5fe72fc4e003
,,4+,24f54326-ba76-40f9-8018-b3ef3dbd72fe
,,9+,dd7b7dfd-26ac-48df-903d-98911d6832dc
,,4+,414c7473-4171-47a2-8e85-16fdb10b34f8
,,4+,f54132f8-aa99-4b0c-8367-15e64418cce9
4.5,17.0,12+,8daa589b-ead3-4895-8dfc-0324b43d7cac
,,4+,176e1a22-08ab-4e59-af15-f098954a0023
,,4+,8c4477ea-5bec-4adc-beb4-621b45d194a1
4.5,221.0,4+,803db3fd-0265-42f6-97a9-519900210985
,,4+,36fd064e-1eac-4ba5-8480-6c123207fdb0
5.0,65932.0,17+,9358755d-5cba-415f-be18-c9da3206b3aa
,,12+,b109ceba-8436-4133-b1c0-3b711fc2dd42
,,4+,12cd0264-bbf6-4477-90ad-930d37862ec8
5.0,8.0,4+,ab470267-4ba6-41a2-a26b-53b01ded2d3d
,,9+,0016bcb9-d323-457c-9698-4088f1b51ca7
4.0,23.0,12+,56229db3-726e-4db5-bc10-e9efbf67d5d4
,,4+,76f69b47-9ddd-476f-925e-39b09384ae9a
3.5,13.0,9+,787f957c-61de-445a-a528-6567f2f995c6
,,4+,09411439-9162-4df2-8dd0-9b5df339c9c5
,,4+,34d6b79f-3cdd-42fd-b7f9-29fdc35da2fa
4.5,158.0,4+,0fd59d29-aa79-4079-b335-bb024425c5fd
3.5,29.0,4+,95951177-65d0-4bf8-99b0-74dad1f2cd60
,,4+,5641363b-dc60-4612-8779-db7a60f8d46a
,,4+,d97ce93f-5e11-4636-a492-7cb6378afb88
2.5,6.0,9+,63646cf2-c994-414d-9859-051c4f275493
,,4+,fc3d7efe-a575-449b-9346-60377ddb7c9b
,,4+,ee3e9735-27c1-4162-9092-3316bef96bb1
4.0,204.0,4+,549c6462-be2f-4cd8-8083-4ac8496acf1c
,,4+,0c239fe1-230a-4414-b525-ba3d9f524812
,,4+,8201c5a2-18c2-40aa-bef1-c319be8b3228
3.5,166.0,4+,1be5578a-526d-4b4e-90e2-7c4b92020260
,,4+,5a6a1041-424b-4f73-a251-6cb5faac83e8
,,4+,8be5e24d-4260-43cd-ad57-319930daa6ce
4.5,274.0,9+,f833d1b7-3222-4fa8-a2b8-5109a348cc50
,,4+,761de85c-d210-4e3f-89d9-b38d48252554
,,4+,cdb836c9-5467-46ff-8f35-7a43c54b2cb1
,,4+,35b1ecf4-7602-4fe9-8771-c97ec970ff9f
,,4+,0929f9f6-0025-468f-94de-6b371a9fcd9b
3.5,103.0,12+,29186133-328b-4b9b-82d6-e8aba3c345b0
4.5,34376.0,4+,30aca89a-f257-489a-b60b-ffe67e22213f
4.5,486.0,9+,f235c11a-b765-4b17-a65b-9228ef17aeeb
4.0,65.0,9+,719e6c7c-6c3a-4081-8f3e-4d215c707b6e
,,4+,4114c526-f6a6-487f-be16-4c3d6b21680e
,,4+,46fa4535-31ef-4e38-be89-99f91ebebc4d
4.5,18.0,12+,6bfb6cae-5b75-46da-ad2a-d70d334a00bf
,,4+,962de4b2-97ff-4787-9f0f-28cc7200e321
,,4+,217e8fc6-e77b-4be7-b22f-799c9de17bf7
4.5,15420.0,4+,dc7245e6-c05e-4473-8a4a-4b164f964ee8
,,4+,21cf6117-c25e-40fd-8c2f-ae89b7bc8115
,,4+,f8617628-239e-4a7d-98ae-99fa30ae65f0
4.5,43.0,12+,0ada8f39-a493-4eef-9149-ec6bfd48c060
3.5,78.0,9+,462735b8-cb54-4a3a-af7e-989898b566d9
4.5,3435.0,12+,88f69c54-4405-46fa-8489-346218d5a639
3.0,7.0,9+,ef25b8da-1343-4310-9a2d-f1ae3f7d1d2e
4.5,5.0,4+,6f3f3dec-b3b5-48c1-90d7-3d3a6deec7a9
,,4+,616718bd-9f3f-4061-886b-824e1419dfe3
,,4+,d39f37e7-c4d2-481b-8e02-89b8f80cdd65
,,17+,c8ef4b33-f9b2-494d-83d9-419ff97b7a91
3.5,380.0,4+,2c3d2140-b4c6-488a-802e-1766ba4384ee
,,4+,3d747620-0173-4ddd-bb9b-8feaf8b99bb0
3.0,46.0,4+,7a295d2b-813f-419d-a14d-81bdee659d3c
3.0,41.0,4+,bbae1858-1bfe-4138-a711-f961657d62b0
4.0,8739.0,12+,9fbbcde6-f6d5-4cf6-857b-97f7c0ca805e
3.0,23.0,4+,24e841d3-2fa4-471f-97f1-2175508fd89e
3.5,243.0,4+,83bdab25-5f12-4419-87bc-210a746e446c
4.5,14.0,4+,11dd9dee-939e-4163-aec5-a19dc4689c50
,,4+,f04398b6-33fa-4ca0-8c92-12e9e91a2277
,,4+,e82d7f86-6d12-4d47-9c91-e82dbeefe9a8
4.5,11.0,9+,2eea6d2a-cca7-47f5-a807-e8528a441ae4
,,4+,0222bed3-cd8a-4db6-8a28-b37f191276df
4.0,234.0,12+,3f40d47b-becf-4b24-8c46-7e4198c83f93
